267	683110	554031
268	900386	612207
269	247383	697637
270	420915	160024
271	794120	119103
272	397352	805183
273	835177	267234
274	998537	186162
275	352360	933444
276	186111	683098
277	359428	666207
278	998741	572322
279	931604	482028
280	39812	398768
281	441866	986115
282	444678	770704
283	770057	809319
284	139332	602002
285	154910	704912
286	684197	986724
287	446801	989434
288	386387	941452
289	684086	245073
290	139508	325639
291	848234	379583
292	865198	347260
293	45379	791941
294	454067	473607
295	604308	569860
296	66982	587676
297	829114	511971
298	619671	726618
299	775105	346052
300	889995	744674
301	946237	615549
302	509156	425629
303	702550	6856
304	106764	456379
305	704120	294876
306	573308	953821
307	528969	260995
308	311138	346929
309	772730	18979
310	264502	216242
311	892271	630846
312	221721	793936
313	803708	439158
314	397953	675836
315	137707	6973
316	492263	454151
317	227019	52874
318	177915	538610
319	753889	33823
320	398891	452045
321	141082	561434
322	339658	736276
323	552196	580261
324	481481	174042
325	42631	388813
326	211708	87680
327	159791	518952
328	60407	250206
329	500981	550870
330	987257	196374
331	540826	664172
332	358964	516176
333	470954	562928
334	277863	935506
335	199807	308490
336	179706	807863
337	244783	331965
338	822236	635506
339	816758	53506
340	829515	473901
341	900159	728985
342	818011	397182
343	210713	196113
344	54470	510184
345	164311	258766
346	400776	814486
347	393754	149712
348	739831	525637
349	750676	446062
350	615854	388178
351	137818	239926
352	261529	146889
353	311318	858818
354	646698	227337
355	838451	892629
356	338442	436437
357	745994	398340
358	351628	655902
359	181974	647668
360	737140	279256
361	704331	30793
362	898125	276075
363	478108	440442
364	469259	636379
365	10875	58329
366	506385	527914
367	11550	461819
368	915643	243572
369	383472	97021
370	709334	492913
371	565225	999132
372	739696	300103
373	541378	748708
374	917270	707375
375	390480	198139
376	579149	759090
377	82617	489551
378	448025	781808
379	215211	246616
380	728979	106506
381	102375	82941
382	421627	433343
383	457833	804555
384	667593	344796
385	539711	939873
386	494029	167591
387	179784	805678
388	730282	90963
389	224919	182706
390	398774	437807
391	177983	217041
392	798685	38967
393	9629	311208
394	633786	48970
395	544464	546682
396	185603	422057
397	196869	950963
398	43994	915326
399	47631	913666
400	836230	998698
401	552856	453553
402	378457	804613
403	632978	143255
404	374493	17700
405	804790	444033
406	752808	785553
407	975542	470760
408	569006	62567
409	544860	229323
410	110355	486644
411	788492	286741
412	373558	190512
413	967541	659784
414	185792	294780
415	729980	426697
416	950452	760526
417	457160	257572
418	365210	386638
419	842392	535761
420	426326	259208
421	413079	592871
422	800476	187140
423	293559	895862
424	149627	718968
425	897854	989479
426	289746	58743
427	827748	478573
428	558563	605862
429	152388	821005
430	186315	692706
431	862410	762356
432	76472	763053
433	905324	582388
434	332088	555094
435	640679	822816
436	421164	801616
437	202121	143628
438	279439	846232
439	286214	635094
440	77526	710487
441	680776	293563
442	362006	431337
443	500617	317384
444	226890	98751
445	483362	848074
446	256950	557853
447	956899	750311
448	131397	497516
449	57162	711505
450	903585	279864
451	844931	253117
452	186898	148007
453	954630	521441
454	435556	522749
455	477237	395837
456	114101	808278
457	330277	571829
458	289501	36925
459	378433	684192
460	509207	621036
461	234408	46671
462	111160	408894
463	983840	735955
464	419769	418580
465	358467	246278
466	512610	822763
467	218763	866994
468	613747	394557
469	799296	262084
470	626685	269178
471	455911	968505
472	656786	808609
473	999816	684882
474	125600	820201
475	686316	834282
476	213583	931723
477	795149	448118
478	459730	574469
479	112196	94230
480	764283	705385
481	657146	139777
482	423572	720873
483	500733	258360
484	407438	755253
485	2013	516710
486	393480	622185
487	489237	925212
488	416260	170724
489	451662	921919
490	352115	3738
491	584125	445974
492	959794	543812
493	853720	34558
494	743789	867960
495	362624	95032
496	689649	308169
497	825698	410631
498	365662	557787
499	657927	797628
500	239127	322553
501	529182	812860
502	394372	90645
503	630130	297431
504	124667	107708
505	974255	432218
506	256416	733931
507	574229	264144
508	337194	474674
509	322692	686185
510	195454	746544
511	364104	636766
512	309735	472499
513	616574	346424
514	466100	964153
515	182257	91947
516	48912	616807
517	928076	240445
518	809464	996270
519	75271	358090
520	857347	631173
521	24901	922840
522	136246	753481
523	469789	170151
524	816644	545959
525	903537	939330
526	482076	824564
527	611499	556673
528	418299	861990
529	765890	219693
530	223116	642884
531	496482	298771
532	616957	129667
533	38547	608940
534	536107	107696
535	134649	728157
536	332509	195897
537	77376	712302
538	123896	94436
539	842744	469439
540	566791	432895
541	168551	104017
542	876318	788370
543	854920	577639
544	966305	78724
545	307764	965619
546	634844	645425
547	340975	571905
548	753098	581793
549	566339	474350
550	844482	64670
551	287685	507498
552	688453	600115
553	919101	719182
554	899085	613989
555	637297	164036
556	572903	838275
557	41389	954628
558	7377	422551
559	417336	905284
560	345230	577908
561	837345	842693
562	655005	153096
563	246509	813329
564	632298	272489
565	398882	635060
566	833895	159397
567	186528	291115
568	480525	748689
569	930690	554467
570	626266	618147
571	388296	484369
572	859288	291255
573	79604	879750
574	994714	518355
575	371304	229881
576	408142	62987
577	708362	496889
578	771644	894948
579	667355	142715
580	289341	974194
581	428697	886545
582	406676	956777
583	808415	680968
584	340925	586212
585	381651	869420
586	480005	969115
587	982186	212021
588	999696	494294
589	34057	557007
590	107864	392603
591	412230	341239
592	226738	317396
593	446447	227828
594	2355	648765
595	595176	730588
596	531705	780361
597	750054	309104
598	147044	802969
599	110502	532401
600	754192	527057
601	836717	373321
602	443655	422148
603	725416	611372
604	990422	991665
605	832125	6379
606	396720	973500
607	858259	337626
608	624007	526072
609	240447	975669
610	743209	228940
611	56332	565802
612	10450	666786
613	446726	879449
614	982856	378947
615	542866	189958
616	496697	147405
617	211205	691876
618	355299	186945
619	280772	515532
620	113009	559314
621	139221	643404
622	538774	557388
623	308431	750796
624	365735	68669
625	901106	569853
626	183849	217453
627	467095	750629
628	965378	752286
629	999882	123389
630	29899	470650
631	700220	237058
632	475699	324432
633	589568	494416
634	450297	981988
635	739679	854650
636	810996	997094
637	83870	811924
638	575584	497872
639	621135	318562
640	892982	589468
641	706777	317290
642	590588	89349
643	954932	440696
644	500992	872578
645	252834	281059
646	460579	814386
647	196175	58910
648	668775	810839
649	424284	314600
650	116358	378473
651	52982	475656
652	958631	264923
653	604786	519981
654	562514	115907
655	57538	336590
656	548213	783971
657	455719	863047
658	459006	244690
659	214524	38773
660	583436	645103
661	576887	53148
662	501903	8187
663	241507	376997
664	944646	373636
665	6194	903840
666	833818	797196
667	778008	742698
668	517504	469232
669	984259	795819
670	269559	94653
671	501237	19298
672	260500	41786
673	463346	825328
674	578877	2248
675	943092	963528
676	20536	763123
677	652987	312028
678	529142	307489
679	752132	833717
680	411812	333867
681	150639	828861
682	956852	552287
683	825549	367352
684	344863	673139
685	712940	439063
686	639340	889253
687	602101	227165
688	118647	498095
689	914990	769413
690	413614	182028
691	759899	661460
692	698098	214969
693	667334	87989
694	760372	297726
695	359461	289056
696	913472	349996
697	657085	728444
698	869766	572564
699	816521	604193
700	353606	215381
701	612007	24080
702	23275	566109
703	837283	338432
704	528903	182013
705	623862	888862
706	55081	594538
707	142365	484679
708	222485	800648
709	418800	726120
710	760378	654400
711	743749	724164
712	109033	126552
713	597185	69761
714	643625	34131
715	351269	895516
716	845084	782240
717	746141	459251
718	921020	643477
719	935598	80602
720	730406	73494
721	774508	228515
722	398077	229049
723	450657	159878
724	987160	621576
725	275278	291213
726	594465	296355
727	683508	85087
728	359015	864720
729	714586	943502
730	185843	997661
731	896559	57367
732	517940	885199
733	604603	323816
734	577676	577943
735	67286	571433
736	986582	586705
737	385147	390483
738	256234	544755
739	720941	507740
740	372075	389633
741	793003	130542
742	576517	927694
743	683046	525085
744	384018	165255
745	512412	405361
746	838783	401050
747	839717	393164
748	589431	541216
749	105099	343961
750	282794	931684
751	42276	105631
752	415806	231248
753	541243	772341
754	181444	763026
755	271998	303123
756	19433	372066
757	586512	364005
758	498815	638612
759	837101	89166
760	741775	764736
761	671246	844349
762	798202	765295
763	568930	924908
764	699197	344060
765	651276	537535
766	381042	37302
767	215863	734115
768	295134	890463
769	307261	522193
770	157782	323417
771	675012	438965
772	503241	490916
773	583087	757010
774	284537	811684
775	796157	836550
776	820930	586414
777	324133	33278
778	482392	332663
779	300282	225135
780	449936	698731
781	634380	336436
782	323303	664401
783	437426	453599
784	273453	223814
785	501967	262712
786	449678	473572
787	797275	616038
788	481516	280552
789	764074	446510
790	261034	214454
791	340265	163953
792	734832	398997
793	161254	421916
794	543998	489392
795	431374	498215
796	255096	603323
797	614886	60866
798	365717	506581
799	495398	937598
800	865569	604896
801	429975	318116
802	569715	870263
803	3806	157826
804	10672	291766
805	785267	49601
806	30268	678835
807	775998	93506
808	753496	171282
809	301103	784556
810	628229	103625
811	901146	483761
812	462789	282199
813	552251	414333
814	945275	425925
815	526126	474615
816	162394	563230
817	646241	237445
818	230892	342561
819	659156	30108
820	976420	983094
821	911390	9986
822	284850	887616
823	837037	469180
824	67106	435527
825	412404	536902
826	166185	164340
827	814652	835658
828	835791	606712
829	120292	356822
830	59029	250751
831	236741	775996
832	565364	857933
833	518204	16802
834	83237	922490
835	716203	524372
836	432558	51830
837	976471	299284
838	162029	784371
839	50672	656209
840	208734	377675
841	529848	927619
842	139845	494069
843	503171	79427
844	384050	749792
845	878233	448935
846	548746	423220
847	643212	925522
848	751362	577554
849	372075	28787
850	861868	242460
851	697169	260778
852	613907	932375
853	927782	791093
854	478737	151508
855	529208	507793
856	126001	885492
857	894764	512372
858	141328	901909
859	275743	946225
860	595309	699093
861	970672	684531
862	564677	90733
863	897312	102770
864	547453	919859
865	308580	336114
866	794218	425185
867	483812	862161
868	69226	683804
869	124608	8996
870	722245	871193
871	406933	422332
872	308392	72497
873	879580	246387
874	850824	190715
875	774970	840683
876	611161	161033
877	828750	604645
878	225673	796012
879	611061	555478
880	801634	226256
881	902261	226283
882	498614	303125
883	452205	299335
884	108905	284840
885	150526	505984
886	585458	74227
887	842031	582904
888	737029	195303
889	591236	576456
890	414043	773420
891	566640	658327
892	171964	190287
893	407893	824979
894	179661	114516
895	737899	336005
896	704853	490853
897	566280	143543
898	618274	367
899	256184	674635
900	570867	874646
901	514062	317823
902	671086	965804
903	681078	462440
904	18480	43383
905	658618	234459
906	125813	443224
907	802998	385113
908	349680	272873
909	236258	117306
910	569235	328094
911	729786	953333
912	214796	647156
913	573479	189504
914	764834	148604
915	363937	207753
916	870862	388925
917	556433	899319
918	947579	245534
919	541805	479346
920	800903	184472
921	286250	750223
922	567708	722498
923	999838	809586
924	634712	687157
925	88803	223842
926	264683	209193
927	855895	579205
928	740707	37880
929	315762	91005
930	248281	499839
931	968261	250264
932	707093	913662
933	699708	215728
934	997774	146243
935	245350	125471
936	581686	569459
937	297173	716761
938	246423	894284
939	731424	82122
940	613347	24299
941	351871	880103
942	661573	854678
943	567417	395071
944	225560	875249
945	119717	457742
946	361962	807800
947	674390	834673
948	391608	879478
949	957992	983239
950	44800	740432
951	355186	348394
952	197814	830485
953	320024	119328
954	296294	343452
955	177342	292114
956	278490	608293
957	732846	113338
958	34	447413
959	164547	397431
960	417465	193041
961	213402	901389
962	787404	31426
963	720834	214135
964	478441	155570
965	991397	4966
966	97213	59258
967	838991	335314
968	558427	384707
969	232599	596149
970	413499	410250
971	119274	509021
972	309147	803529
973	116267	413057
974	162754	576792
975	541039	386966
976	588038	868589
977	257599	850651
978	777028	825651
979	485538	203690
980	431167	25352
981	732758	988683
982	293719	714153
983	71654	20143
984	376793	281328
985	675061	412361
986	997226	870082
987	825450	491702
988	478810	934736
989	748753	240544
990	745261	739228
991	610455	708767
992	960322	350551
993	540410	899809
994	176413	918487
995	325353	864484
996	583237	25844
997	811573	544242
998	850113	398471
999	706794	114930
1000	305052	138232
1001	982361	192283
1002	699306	201463
1003	211182	93605
1004	84670	343712
1005	630917	594255
1006	859350	766044
1007	402779	391119
1008	516010	768661
1009	403570	808389
1010	737283	305566
1011	979647	846001
1012	973053	140048
1013	239182	421795
1014	386466	257317
1015	97054	269588
1016	772942	281230
1017	863082	624079
1018	203352	574113
1019	729206	948430
1020	823924	808890
1021	382394	926166
1022	447640	10891
1023	78252	856648
1024	61127	148666
1025	152961	560171
1026	554936	815393
1027	558638	614459
1028	984718	362846
1029	534750	453289
1030	357783	883840
1031	157211	847775
1032	776543	663136
1033	467148	798803
1034	705537	690780
1035	651418	787786
1036	994827	126655
1037	92709	391359
1038	328375	609411
1039	5667	766026
1040	253114	464072
1041	729711	260429
1042	871077	83002
1043	429721	165228
1044	904395	569391
1045	739702	552298
1046	580357	251342
1047	700874	921855
1048	871587	463066
1049	559970	367075
1050	996940	885324
1051	332279	973604
1052	168248	586843
1053	209376	734503
1054	926303	547970
1055	419141	612057
1056	590755	143177
1057	948499	141119
1058	218446	825541
1059	291270	541882
1060	674345	917882
1061	555264	539165
1062	717835	567050
1063	924318	251623
1064	967724	820296
1065	53818	311939
1066	827074	398889
1067	554534	872361
1068	904836	524970
1069	574101	423747
1070	989300	890600
1071	436528	104748
1072	717793	535738
1073	569050	759706
1074	166827	320175
1075	943812	214881
1076	519768	600560
1077	627744	130216
1078	340348	991812
1079	862715	278114
1080	452027	890444
1081	415468	860809
1082	691411	723754
1083	511105	399872
1084	701430	234681
1085	831154	614294
1086	914534	516180
1087	50445	764693
1088	282831	248375
1089	232845	925793
1090	439431	803667
1091	71566	550208
1092	136925	51962
1093	383549	105001
1094	440847	777782
1095	838767	364478
1096	615561	131601
1097	480467	227352
1098	931847	602968
1099	828119	286747
1100	190591	586411
1101	234385	874784
1102	662091	190190
1103	334380	208175
1104	934296	873784
1105	528363	935897
1106	443553	483007
1107	220307	33321
1108	575735	922866
1109	990807	747259
1110	655518	960683
1111	883533	410793
1112	488024	452730
1113	964263	450041
1114	791050	169090
1115	22409	619142
1116	119047	930419
1117	126497	999867
1118	88764	860958
1119	320303	682963
1120	292159	607055
1121	263173	309715
1122	763387	175279
1123	660362	567328
1124	550435	770962
1125	392550	485617
1126	688075	304463
1127	653881	489718
1128	908888	827598
1129	694037	784462
1130	177441	994006
1131	200744	555819
1132	448374	370855
1133	710605	457033
1134	761674	316552
1135	654574	819713
1136	463654	705802
1137	697468	624016
1138	819719	345646
1139	505537	904168
1140	327075	139325
1141	675602	710276
1142	49418	671210
1143	458582	683616
1144	188143	74684
1145	966352	804610
1146	930123	387881
1147	353675	999760
1148	198474	51108
1149	452429	939759
1150	199526	482776
1151	632406	587790
1152	17245	634703
1153	900939	994223
1154	891061	190381
1155	743924	663973
1156	20191	250912
1157	427147	803799
1158	248936	619087
1159	35110	149149
1160	306030	69806
1161	742788	393806
1162	959817	159159
1163	300976	641082
1164	271025	491320
1165	557852	686882
1166	718663	432101
1167	97108	811262
1168	865517	886786
1169	233672	428403
1170	190612	370638
1171	454940	57694
1172	246956	977303
1173	803915	810677
1174	857305	830716
1175	45518	516095
1176	86552	876259
1177	132964	881780
1178	246403	32248
1179	940619	677612
1180	947674	536335
1181	398293	362771
1182	709702	149156
1183	973731	216658
1184	379885	517233
1185	470293	694481
1186	110572	508769
1187	667411	989891
1188	114551	878068
1189	928718	915114
1190	827589	927032
1191	603672	380466
1192	837558	207881
1193	467299	902325
1194	750518	958310
1195	358781	853633
1196	284812	874393
1197	326564	725499
1198	648615	189364
1199	827874	611249
1200	962800	794400
1201	42812	727620
1202	983197	554634
1203	734550	623629
1204	331996	650004
1205	291771	686896
1206	781436	210469
1207	516427	387253
1208	591642	532475
1209	380947	756698
1210	689106	186660
1211	400934	964900
1212	512572	275914
1213	801523	417476
1214	638451	648118
1215	237705	707807
1216	529366	721977
1217	766176	529009
1218	357226	746493
1219	937307	778833
1220	864955	964394
1221	438179	111285
1222	121509	481819
1223	323280	888795
1224	674384	121132
1225	992093	422294
1226	340120	298401
1227	829536	423848
1228	531526	878347
1229	215145	287892
1230	754492	927072
1231	28158	820067
1232	764846	647370
1233	113296	555375
1234	409216	413393
1235	88832	181894
1236	811982	905691
1237	570722	212848
1238	744636	696677
1239	332191	694601
1240	682369	792205
1241	517604	626877
1242	937936	824706
1243	72131	177581
1244	815319	429937
1245	501640	916596
1246	415989	41976
1247	538148	29758
1248	481692	170549
1249	435222	613464
1250	836017	799356
1251	214338	7065
1252	730839	475249
1253	460964	561932
1254	156264	992648
1255	913336	551005
1256	988710	29222
1257	835011	469453
1258	101961	590326
1259	420434	8522
1260	488380	964507
1261	716532	204420
1262	125890	2204
1263	93699	569595
1264	728392	890799
1265	772746	468808
1266	604322	49329
1267	531212	532180
1268	15685	611827
1269	596507	760508
1270	659761	180554
1271	917726	670327
1272	838160	610760
1273	922921	467646
1274	3237	415948
1275	333531	176939
1276	515816	334061
1277	720240	134731
1278	828292	137032
1279	174810	927247
1280	297460	87070
1281	509230	450421
1282	959978	26308
1283	579323	366399
1284	383393	107534
1285	333258	197047
1286	627206	567893
1287	924556	116911
1288	104757	141276
1289	887749	248067
1290	155558	211830
1291	968807	397082
1292	939960	16860
1293	303719	343482
1294	916999	382722
1295	677348	20200
1296	124424	674289
1297	374854	996387
1298	618396	521477
1299	230022	953008
1300	241020	846122
1301	944222	733017
1302	7099	663403
1303	374237	887771
1304	511347	532324
1305	605752	30301
1306	698716	776076
1307	728592	829831
1308	689119	429036
1309	307709	824126
1310	147229	238551
1311	840806	983960
1312	184055	438818
1313	719438	165569
1314	494788	137667
1315	347952	633865
1316	103884	367625
1317	526262	417
1318	306028	801184
1319	564357	192873
1320	358650	244616
1321	794369	917410
1322	273841	306306
1323	42776	311531
1324	590308	554744
1325	652650	95096
1326	718861	426847
1327	252845	434150
1328	428106	73731
1329	129873	248047
1330	318962	126796
1331	849604	734790
1332	178121	808264
1333	606081	133732
1334	525957	512711
1335	813881	720601
1336	334944	907069
1337	193401	65988
1338	215712	65569
1339	28276	168177
1340	311171	222281
1341	961912	900627
1342	396605	670233
1343	818576	206131
1344	27285	486309
1345	159737	66023
1346	91479	434062
1347	149956	144010
1348	109457	992804
1349	986094	544026
1350	631475	612184
1351	572844	626774
1352	377386	174009
1353	597966	215606
1354	718181	641214
1355	819844	677812
1356	419757	7485
1357	285402	695967
1358	565953	162946
1359	555268	841843
1360	450647	976878
1361	204285	307872
1362	533701	54715
1363	874336	963267
1364	926365	117559
1365	936388	640526
1366	878912	517657
1367	100310	740751
1368	241833	98919
1369	455284	701175
1370	289984	464552
1371	571637	294337
1372	168441	578108
1373	24441	990418
1374	931372	262434
1375	704815	612211
1376	846332	427795
1377	701011	294242
1378	111845	700393
1379	443474	267608
1380	220094	348636
1381	150327	95368
1382	576774	583215
1383	408403	130763
1384	331699	958076
1385	606889	535293
1386	721130	750780
1387	994881	654841
1388	903761	316972
1389	451223	863854
1390	805747	841956
1391	813833	564970
1392	597598	724558
1393	779610	832207
1394	751999	513158
1395	333713	94065
1396	876451	512767
1397	908197	23487
1398	246540	913564
1399	101640	131011
1400	596921	314096
1401	270215	106963
1402	164372	778841
1403	497613	251668
1404	987358	220191
1405	331123	175876
1406	589976	635303
1407	412719	385984
1408	531919	82365
1409	123642	985392
1410	935718	783471
1411	397409	583219
1412	733871	581605
1413	865645	774773
1414	97470	984784
1415	766407	472992
1416	851100	617185
1417	195158	101508
1418	586589	345103
1419	375535	998332
1420	997422	738134
1421	225765	860213
1422	357438	514088
1423	628414	38575
1424	730655	844755
1425	93041	873810
1426	676271	404545
1427	631595	473565
1428	311740	919452
1429	537298	270140
1430	127313	627790
1431	114516	609782
1432	896648	749264
1433	580374	692884
1434	358604	281965
1435	546331	71908
1436	745468	882552
1437	873393	79105
1438	396147	546499
1439	213844	853881
1440	316698	900660
1441	253778	220258
1442	750155	296360
1443	322745	947854
1444	459531	130955
1445	731099	236418
1446	766898	620079
1447	806974	929927
1448	622958	597443
1449	284126	700677
1450	145604	646073
1451	38217	450973
1452	760245	654028
1453	596891	910183
1454	756293	552341
1455	581504	205292
1456	833621	762482
1457	124658	451720
1458	701604	330074
1459	153776	708266
1460	7588	568370
1461	749526	442640
1462	35083	983484
1463	128257	626045
1464	919124	75693
1465	327124	737091
1466	361408	392202
1467	453074	934041
1468	668452	513960
1469	915967	541968
1470	26677	994788
1471	185578	165854
1472	789121	66331
1473	811233	561602
1474	141493	133271
1475	537947	629940
1476	101873	555003
1477	786024	56695
1478	925652	142935
1479	325956	422133
1480	666896	786756
1481	150408	763343
1482	609488	148685
1483	575459	355287
1484	566866	672817
1485	329311	216607
1486	447583	829199
1487	364139	581184
1488	308321	299330
1489	336215	26516
1490	139738	440892
1491	509112	967070
1492	286586	726319
1493	988475	525522
1494	567424	306982
1495	695290	643434
1496	935194	630917
1497	813789	23486
1498	633651	532204
1499	66629	598408
1500	943125	283294
1501	981577	828479
1502	235612	912274
1503	351398	502389
1504	399081	518191
1505	564281	255450
1506	167108	766355
1507	597110	573240
1508	672784	711826
1509	377747	587443
1510	293095	947660
1511	305371	398055
1512	920677	19938
1513	756838	313283
1514	410035	26451
1515	232063	563502
1516	148082	426341
1517	512388	158909
1518	237080	342841
1519	877999	898810
1520	741731	222906
1521	709797	542360
1522	423731	106132
1523	199421	283264
1524	11745	785485
1525	794601	646471
1526	254785	407858
1527	314304	803079
1528	945979	764962
1529	207491	826081
1530	587723	760063
1531	200098	522767
1532	87677	864327
1533	857285	648741
1534	316077	525913
1535	21548	666504
1536	395878	443486
1537	571903	555381
1538	597674	110753
1539	948010	922918
1540	543692	91221
1541	100804	488911
1542	500643	94839
1543	769498	736488
1544	350251	139242
1545	76059	422406
1546	339906	910256
1547	685909	554217
1548	893250	189426
1549	274258	921487
1550	427717	506178
1551	956134	902014
1552	502782	55397
1553	120896	633595
1554	197380	466621
1555	230759	300417
1556	763332	372016
1557	741128	9354
1558	76296	426326
1559	288458	167089
1560	106288	766787
1561	153595	315853
1562	918927	700638
1563	680490	858880
1564	537546	935866
1565	642607	307778
1566	162922	107577
1567	773162	207732
1568	527801	918294
1569	47070	268780
1570	767945	880356
1571	801614	744714
1572	69734	438470
1573	732638	798299
1574	695957	686190
1575	653226	457272
1576	577988	718446
1577	733306	422387
1578	416897	589798
1579	549132	785588
1580	256877	376682
1581	85323	838425
1582	587835	566772
1583	418983	735067
1584	180962	456006
1585	901559	283143
1586	49497	295618
1587	540531	482933
1588	523350	272800
1589	583467	10687
1590	37239	90540
1591	402734	325915
1592	369176	495301
1593	452882	116119
1594	468217	570006
1595	158336	490950
1596	269809	922478
1597	802579	933559
1598	328098	463394
1599	133327	88254
1600	37551	393351
1601	996874	500536
1602	592375	410407
1603	931338	339803
1604	129252	347388
1605	99852	136622
1606	981436	427823
1607	640848	223923
1608	950572	131548
1609	481903	40379
1610	466861	913409
1611	325039	414884
1612	46407	835309
1613	808731	127274
1614	71375	711673
1615	496492	588282
1616	176432	622338
1617	674235	680012
1618	704537	421630
1619	673736	341901
1620	59591	121275
1621	172120	701348
1622	536301	878099
1623	710618	157471
1624	681655	826293
1625	482646	366111
1626	901485	239260
1627	494760	137686
1628	573883	229743
1629	770399	673235
1630	603227	359232
1631	40349	312127
1632	917915	949781
1633	897707	560402
1634	95118	500746
1635	163663	546173
1636	833822	665935
1637	714184	522661
1638	995072	288312
1639	928949	498237
1640	557174	819037
1641	19975	798035
1642	550694	119113
1643	66710	300904
1644	448181	726729
1645	546423	821163
1646	994110	137597
1647	285088	426253
1648	893100	145169
1649	927346	841984
1650	674434	907039
1651	520763	922108
1652	865895	631589
1653	23070	678010
1654	209215	29393
1655	183153	865471
1656	850323	937003
1657	583477	468640
1658	166984	222963
1659	210267	420987
1660	530843	573171
1661	504163	488780
1662	882905	83969
1663	317177	744777
1664	80733	823400
1665	867927	339425
1666	346017	218532
